SITE_ID,NAME_ENG,DESIG,layer_name,class_id,class_name,area_ha_2017,area_ha_2024,area_km2_2017,area_km2_2024,area_m2_2017,area_m2_2024,pct_of_zone_2017,pct_of_zone_2024,pixels_2017,pixels_2024,delta_area_ha,delta_pct_points,relative_change_pct
2247,Morrocoy,Parque Nacional (PN),parque_nacional_(pn),5,Crops,67.77,18.84,0.6777000000000001,0.1884,677700,188400,0.7900590358411909,0.2196357124870596,6777,1884,-48.92999999999999,-0.5704233233541313,-72.20008853474988
2247,Morrocoy,Parque Nacional (PN),parque_nacional_(pn),7,Built area,198.85,237.09,1.9885,2.3709,1988500,2370900,2.3181826660324747,2.7639825410592875,19885,23709,38.24000000000001,0.44579987502681284,19.230575810912754
2247,Morrocoy,Parque Nacional (PN),parque_nacional_(pn),8,Bare ground,20.16,19.26,0.2016,0.1926,201600,192600,0.2350242018969811,0.2245320500265801,2016,1926,-0.8999999999999986,-0.010492151870400979,-4.464285714285707
2247,Morrocoy,Parque Nacional (PN),parque_nacional_(pn),11,Rangeland,473.99,438.33,4.7399,4.3833,4739900,4383300,5.525750072279268,5.110027699280938,47399,43833,-35.660000000000025,-0.4157223729983306,-7.523365471845403
4363,Laguna de Urao,Monumento Natural (MN),monumento_natural_(mn),1,Water,8.39,22.59,0.0839,0.2259,83900,225900,18.849696697371375,50.75263985621209,839,2259,14.2,31.902943158840717,169.24910607866505
4363,Laguna de Urao,Monumento Natural (MN),monumento_natural_(mn),2,Trees,13.78,8.15,0.1378,0.0815,137800,81500,30.95933498090317,18.31049202426421,1378,815,-5.629999999999999,-12.648842956638958,-40.856313497822924
4363,Laguna de Urao,Monumento Natural (MN),monumento_natural_(mn),5,Crops,0.14,0.0,0.0014,0.0,1400,0,0.314536059312514,0.0,14,0,-0.14,-0.314536059312514,-100.0
4363,Laguna de Urao,Monumento Natural (MN),monumento_natural_(mn),7,Built area,15.06,12.84,0.1506,0.1284,150600,128400,33.83509323747472,28.847450011233438,1506,1284,-2.2200000000000006,-4.9876432262412855,-14.741035856573708
4363,Laguna de Urao,Monumento Natural (MN),monumento_natural_(mn),8,Bare ground,0.0,0.12,0.0,0.0012,0,1200,0.0,0.2696023365535834,0,12,0.12,0.2696023365535834,
4363,Laguna de Urao,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,7.140000000000001,0.81,0.0714,0.0081,71400,8100,16.041339024938218,1.8198157717366883,714,81,-6.33,-14.221523253201529,-88.65546218487394
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),1,Water,248.9,230.84,2.489,2.3084,2489000,2308400,0.0648032221130568,0.060101148222491,24890,23084,-18.060000000000002,-0.004702073890565796,-7.255926074728808
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),2,Trees,375332.61,376130.8,3753.3261,3761.308,3753326100,3761308000,97.7210224672693,97.92883799100744,37533261,37613080,798.1900000000023,0.20781552373814804,0.21266204394017413
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),4,Flooded vegetation,0.24,0.0,0.0024,0.0,2400,0,6.248603176831512e-05,0.0,24,0,-0.24,-6.248603176831512e-05,-100.0
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),5,Crops,1.33,0.12,0.0133,0.0012,13300,1200,0.0003462767593827,3.124301588415756e-05,133,12,-1.21,-0.00031503374349854245,-90.97744360902254
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),7,Built area,11.23,10.46,0.1123,0.1046,112300,104600,0.0029238255698257,0.0027233495512357,1123,1046,-0.7699999999999996,-0.0002004760185900004,-6.856634016028491
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),8,Bare ground,147.98,0.78,1.4798,0.0078,1479800,7800,0.0385278457544803,0.000203079603247,14798,78,-147.2,-0.0383247661512333,-99.47290174347884
4366,Duida - Marahuaca,Parque Nacional (PN),parque_nacional_(pn),11,Rangeland,8343.55,7712.84,83.4355,77.1284,83435500,77128400,2.1723138765021903,2.008103188599715,834355,771284,-630.7099999999991,-0.16421068790247517,-7.559252356610785
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),1,Water,2165.43,2438.27,21.654300000000003,24.3827,21654300,24382700,0.1861987117212236,0.209659389972665,216543,243827,272.84000000000015,0.023460678251441408,12.599806966745641
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),2,Trees,1151740.83,1151455.1,11517.4083,11514.551,11517408300,11514551000,99.03467615334267,99.0101071033618,115174083,115145510,-285.7299999999814,-0.02456904998086884,-0.02480853266268083
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),4,Flooded vegetation,410.79,318.38,4.1079,3.1838,4107900,3183800,0.0353225774040081,0.0273765237563916,41079,31838,-92.41000000000003,-0.0079460536476165,-22.495679057425942
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),5,Crops,1.01,0.0,0.0101,0.0,10100,0,8.684681510759336e-05,0.0,101,0,-1.01,-8.684681510759336e-05,-100.0
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),7,Built area,1.27,0.18,0.0127,0.0018,12700,1800,0.0001092034209768,1.5477650217194856e-05,127,18,-1.09,-9.372577075960515e-05,-85.8267716535433
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),8,Bare ground,1380.08,0.24,13.8008,0.0024,13800800,2400,0.118668863954146,2.0636866956259807e-05,138008,24,-1379.84,-0.11864822708718974,-99.98260970378529
4367,Serranía La Neblina,Parque Nacional (PN),parque_nacional_(pn),11,Rangeland,7267.82,8755.06,72.6782,87.5506,72678200,87550600,0.6249376433418506,0.7528208683919666,726782,875506,1487.2399999999998,0.12788322505011596,20.463357650574725
4369,Morros de Macaira,Monumento Natural (MN),monumento_natural_(mn),2,Trees,81.15,77.16,0.8115,0.7716000000000001,811500,771600,98.06646525679758,93.24471299093656,8115,7716,-3.990000000000009,-4.821752265861022,-4.916820702402969
4369,Morros de Macaira,Monumento Natural (MN),monumento_natural_(mn),7,Built area,1.29,0.55,0.0129,0.0055,12900,5500,1.5589123867069488,0.6646525679758308,129,55,-0.74,-0.8942598187311179,-57.36434108527132
4369,Morros de Macaira,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,0.31,5.04,0.0031,0.0504,3100,50400,0.3746223564954682,6.090634441087613,31,504,4.73,5.716012084592145,1525.8064516129034
4370,"Cueva ""Alfredo Jahn""",Monumento Natural (MN),monumento_natural_(mn),2,Trees,53.120000000000005,53.11,0.5312,0.5311,531200,531100,100.0,99.9811746987952,5312,5311,-0.010000000000005116,-0.018825301204799416,-0.018825301204828906
4370,"Cueva ""Alfredo Jahn""",Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,0.0,0.01,0.0,0.0001,0,100,0.0,0.0188253012048192,0,1,0.01,0.0188253012048192,
